image_id,station_id,longitude,latitude,pm25,filename,quality,pm25_bin,year,month,day,hour
1269491097300197,14097,-0.5990874767303467,44.83862457384584,135.0,1269491097300197.jpg,good,101–150,2023,3,4,0
498997971521675,451,116.4584469795227,39.93245444553733,111.0,498997971521675.jpg,good,101–150,2021,4,9,0
192227540279423,11452,44.34223115444183,33.31784760640555,133.0,192227540279423.jpg,good,101–150,2023,4,20,0
300971924756457,1625,120.24369835853577,23.469982823454544,103.0,300971924756457.jpg,good,101–150,2019,2,5,0
1189426204841468,12604,120.68918645381927,23.951165297163456,119.0,1189426204841468.jpg,good,101–150,2021,2,7,0
873628763802761,11790,67.01318442821503,24.835811761597995,104.0,873628763802761.jpg,good,101–150,2022,10,28,0
1137998794730802,10505,18.379461765289307,49.8751262988616,127.0,1137998794730802.jpg,good,101–150,2025,2,20,0
101246585790217,13371,-7.6948124170303345,52.35225619073131,108.0,101246585790217.jpg,good,101–150,2022,1,26,0
571247313839935,1451,116.4617782831192,39.94990556649714,114.0,571247313839935.jpg,good,101–150,2021,4,9,0
275672311636327,4847,106.80161476135254,47.92048008020956,143.0,275672311636327.jpg,good,101–150,2023,11,18,0
1196324464158028,11598,59.52234864234924,36.29993873422141,132.0,1196324464158028.jpg,good,101–150,2020,3,15,0
359548936039838,1390,108.87984931468964,34.28786166752407,143.0,359548936039838.jpg,good,101–150,2022,2,22,0
179680464047074,1451,116.46459460258484,39.95076505182803,114.0,179680464047074.jpg,good,101–150,2021,4,9,0
771503930424707,8248,-75.63222169876099,6.170811658805377,112.0,771503930424707.jpg,good,101–150,2018,3,7,0
528054028190480,10544,19.04828667640686,49.802018431448175,105.0,528054028190480.jpg,good,101–150,2020,2,7,0
937871490269834,8512,-74.13782358169556,4.595691052709526,105.0,937871490269834.jpg,good,101–150,2021,10,16,0
276246447495559,1439,120.15774965286256,30.259567625017382,127.0,276246447495559.jpg,good,101–150,2018,5,11,0
216095606645628,5772,4.461269974708557,51.9379848717702,144.0,216095606645628.jpg,good,101–150,2017,2,12,0
3975388505887830,1584,108.23075473308565,16.072846670304145,120.0,3975388505887830.jpg,good,101–150,2019,3,14,0
658833593324398,1687,127.02299237251282,37.529863576744376,140.0,658833593324398.jpg,good,101–150,2025,3,10,0
333292551647016,10511,16.940354704856873,49.75124054836133,113.0,333292551647016.jpg,good,101–150,2019,10,27,0
148968700531086,10503,18.272924423217773,49.76843920884244,147.0,148968700531086.jpg,good,101–150,2018,11,9,0
463541381378012,8103,21.445237398147583,41.99176950317696,101.0,463541381378012.jpg,good,101–150,2019,1,17,0
392386215235570,8743,37.87692189216614,40.987624658647775,137.0,392386215235570.jpg,good,101–150,2019,12,13,0
391326515221676,8575,20.396477580070496,44.80428047833644,110.0,391326515221676.jpg,good,101–150,2016,10,9,0
4181390032185524,4494,126.9106024503708,37.51875509546531,121.0,4181390032185524.jpg,good,101–150,2025,3,7,0
836860620254202,1834,100.59497773647308,13.65478096682216,111.0,836860620254202.jpg,good,101–150,2019,1,27,0
297816271939049,9264,18.42684030532837,43.866036232375706,106.0,297816271939049.jpg,good,101–150,2019,1,15,0
1207681743201554,14097,-0.6000745296478271,44.83663130361737,135.0,1207681743201554.jpg,good,101–150,2023,3,4,0
336975421094730,1670,126.83361768722534,37.56084881172153,121.0,336975421094730.jpg,good,101–150,2017,4,30,0
4444923088853286,1634,120.32844007015228,22.68281132924841,122.0,4444923088853286.jpg,good,101–150,2020,12,29,0
219470216185852,3600,104.67286348342896,31.462840941400486,136.0,219470216185852.jpg,good,101–150,2017,4,2,0
286682719825720,2573,106.89110398292542,47.9071839670064,120.0,286682719825720.jpg,good,101–150,2018,10,23,0
1219561885169422,1641,120.31653106212616,22.595751707926325,115.0,1219561885169422.jpg,good,101–150,2018,11,4,0
935551777202279,724,120.10427176952362,30.30274256607906,128.0,935551777202279.jpg,good,101–150,2017,12,9,0
382835156395771,9068,88.3476573228836,22.541643416950308,143.0,382835156395771.jpg,good,101–150,2019,11,3,0
533012714410998,279,-119.06580626964568,35.35413489266708,130.0,533012714410998.jpg,good,101–150,2021,1,14,0
1013007117633733,952,121.51739358901978,29.872759526995125,120.0,1013007117633733.jpg,good,101–150,2025,4,6,0
1086572596028272,914,114.27886247634888,22.590169971337914,103.0,1086572596028272.jpg,good,101–150,2024,2,10,0
529430131523067,9974,55.32191812992096,25.259920847211745,143.0,529430131523067.jpg,good,101–150,2018,8,5,0
883346115857690,12909,120.3754323720932,22.550873495795443,123.0,883346115857690.jpg,good,101–150,2021,2,9,0
815340092718754,9473,99.0027916431427,18.79484291533957,107.0,815340092718754.jpg,good,101–150,2019,1,18,0
479630583250134,910,114.29794907569884,30.59052158116853,116.0,479630583250134.jpg,good,101–150,2016,11,8,0
655245346065628,11790,67.01332926750183,24.83566084449976,104.0,655245346065628.jpg,good,101–150,2022,10,28,0
665920249104888,561,121.4157646894455,37.43592335035329,146.0,665920249104888.jpg,good,101–150,2025,2,26,0
239422601082488,3760,73.83317828178406,18.53930409987919,145.0,239422601082488.jpg,good,101–150,2019,10,19,0
712807696437060,13713,72.84303545951843,19.11628982758361,142.0,712807696437060.jpg,good,101–150,2022,5,15,0
305135677749784,2796,18.349860906600952,49.67929568655691,138.0,305135677749784.jpg,good,101–150,2017,11,16,0
2297304313806195,11452,44.353437423706055,33.316614854518434,133.0,2297304313806195.jpg,good,101–150,2023,4,20,0
360394342560443,1822,98.99116694927216,18.78101392440078,109.0,360394342560443.jpg,good,101–150,2022,4,27,0
518984486175951,8674,85.14240145683289,25.609623028434683,150.0,518984486175951.jpg,good,101–150,2018,6,23,0
157278953012150,8818,21.15789771080017,42.659973083179466,113.0,157278953012150.jpg,good,101–150,2019,1,22,0
783215472328629,10690,-73.04321944713593,-36.7857018672651,106.0,783215472328629.jpg,good,101–150,2018,2,15,0
258871992694323,10676,31.86955690383911,41.49884695784039,101.0,258871992694323.jpg,good,101–150,2019,3,11,0
542647920054662,11593,51.447349190711975,35.69014963130142,112.0,542647920054662.jpg,good,101–150,2020,5,22,0
1527982381355369,4848,106.98640286922456,47.91243019149627,132.0,1527982381355369.jpg,good,101–150,2023,11,18,0
490733488941137,12602,120.35513877868652,22.51339445230751,121.0,490733488941137.jpg,good,101–150,2021,2,9,0
812518099690953,11895,68.7817633152008,38.56142594971149,112.0,812518099690953.jpg,good,101–150,2019,10,13,0
139139551530348,12602,120.34954905509947,22.525772976674915,121.0,139139551530348.jpg,good,101–150,2021,2,9,0
622607339676264,382,-76.91980540752411,-12.16784287275634,122.0,622607339676264.jpg,good,101–150,2022,12,7,0
146724998223291,4282,116.63088083267212,23.667426731513928,101.0,146724998223291.jpg,good,101–150,2023,1,25,0
7119093834882321,10481,99.55315411090852,14.027922373153544,115.0,7119093834882321.jpg,good,101–150,2024,3,7,0
4636509413093937,13351,15.86772322654724,46.428140733564106,128.0,4636509413093937.jpg,good,101–150,2021,12,14,0
548439512986544,8648,106.79747879505156,-6.236674248277922,146.0,548439512986544.jpg,good,101–150,2019,10,19,0
935253248165138,14214,114.12441551685332,22.57281908309388,107.0,935253248165138.jpg,good,101–150,2023,12,31,0
701290549367155,11921,72.81161069869995,18.97926437449117,108.0,701290549367155.jpg,good,101–150,2025,6,25,0
1252746192846501,1439,120.14989614486694,30.26544739021045,115.0,1252746192846501.jpg,good,101–150,2024,12,16,0
1054617099086335,14214,114.12216246128082,22.571739223939545,107.0,1054617099086335.jpg,good,101–150,2023,12,31,0
300335445090657,9108,9.539254903793337,45.50205709516396,139.0,300335445090657.jpg,good,101–150,2019,12,10,0
503864010816459,4117,32.34469950199127,41.63177118214517,112.0,503864010816459.jpg,good,101–150,2019,3,5,0
154301953362543,1633,120.30748665332794,22.76645708071736,134.0,154301953362543.jpg,good,101–150,2014,11,29,0
645496623838527,4223,-121.49965345859528,49.37642158519472,125.0,645496623838527.jpg,good,101–150,2021,8,1,0
320954862936755,10669,31.611582040786743,40.72697013159305,120.0,320954862936755.jpg,good,101–150,2019,3,12,0
808538496736203,9288,50.57646811008453,26.20952317649437,107.0,808538496736203.jpg,good,101–150,2017,3,9,0
4014632848615603,4117,32.35204339027405,41.63792150160583,112.0,4014632848615603.jpg,good,101–150,2019,3,5,0
501603847931949,10544,19.04632866382599,49.80256201899721,110.0,501603847931949.jpg,good,101–150,2020,1,18,0
730536655811248,9359,7.693787813186645,45.10019569833156,109.0,730536655811248.jpg,good,101–150,2024,2,21,0
2822082938102290,3764,73.9276671409607,18.503367481337023,128.0,2822082938102290.jpg,good,101–150,2019,12,28,0
325822815642123,8502,128.59926760196686,35.90492878200871,139.0,325822815642123.jpg,good,101–150,2016,9,7,0
506211400515271,10756,29.457446336746216,-25.79684360808757,122.0,506211400515271.jpg,good,101–150,2019,7,27,0
810599556656613,11856,77.35697865486145,28.670571966396395,142.0,810599556656613.jpg,good,101–150,2022,10,13,0
648280464396860,3779,53.75989079475403,23.76235004899462,105.0,648280464396860.jpg,good,101–150,2025,2,23,0
1915503472206684,4071,27.163615822792053,38.46298560186145,110.0,1915503472206684.jpg,good,101–150,2024,8,1,0
708701608294735,14125,78.46261739730835,17.421945485772184,129.0,708701608294735.jpg,good,101–150,2025,6,2,0
245040161953075,6189,13.073108196258543,52.39302139384071,124.0,245040161953075.jpg,good,101–150,2024,1,10,0
2955757098074317,181,-95.2267563343048,29.771711430089184,128.0,2955757098074317.jpg,good,101–150,2019,1,1,0
814037772544702,2560,114.22862470149994,22.276647158218083,102.0,814037772544702.jpg,good,101–150,2014,10,3,0
3928839763876444,1859,100.48918604850768,13.720098674298654,109.0,3928839763876444.jpg,good,101–150,2018,11,12,0
1270046060552822,1325,112.92884230613708,28.18837130317867,101.0,1270046060552822.jpg,good,101–150,2023,5,20,0
224485982436632,11827,11.567562818527222,44.85174267966414,112.0,224485982436632.jpg,good,101–150,2019,12,6,0
227369622099297,1451,116.46596252918243,39.94853612497451,114.0,227369622099297.jpg,good,101–150,2021,4,9,0
1776502853130081,8207,140.87915003299713,38.24357314004956,109.0,1776502853130081.jpg,good,101–150,2023,5,7,0
1325085288741106,7814,109.98302578926086,27.53325251578244,109.0,1325085288741106.jpg,good,101–150,2025,3,13,0
532523468153314,1730,126.63193166255952,37.46543606069086,101.0,532523468153314.jpg,good,101–150,2015,7,11,0
1214000882387759,724,120.1026999950409,30.301093743518265,128.0,1214000882387759.jpg,good,101–150,2017,12,9,0
442487740047164,3303,116.4553678035736,39.948799323071,141.0,442487740047164.jpg,good,101–150,2021,4,9,0
560520766913848,5150,15.97188413143158,45.80739162640853,133.0,560520766913848.jpg,good,101–150,2024,12,13,0
309615463988590,12909,120.37346363067628,22.53708017090844,123.0,309615463988590.jpg,good,101–150,2021,2,9,0
4751277534927960,5849,115.028834939003,35.75436179745185,129.0,4751277534927960.jpg,good,101–150,2022,2,7,0
1144225956064828,13212,37.38563239574432,55.67602362298928,144.0,1144225956064828.jpg,good,101–150,2021,1,22,0
529391738053592,460,116.50070786476137,39.79600329605438,124.0,529391738053592.jpg,good,101–150,2017,4,11,0
1781238279340806,10505,18.38069558143616,49.877674136064286,127.0,1781238279340806.jpg,good,101–150,2025,2,20,0
293155662339619,7020,72.87925601005554,19.07497049549024,115.0,293155662339619.jpg,good,101–150,2016,4,10,0
2017304668423346,1833,100.4129147529602,13.64404757425288,103.0,2017304668423346.jpg,good,101–150,2019,3,28,0
312758461072894,3198,-1.609824299812317,54.982225179290026,140.0,312758461072894.jpg,good,101–150,2022,3,23,0
498408388063940,8148,27.06418097019196,40.03430558557551,122.0,498408388063940.jpg,good,101–150,2019,11,19,0
466124041113622,11385,98.444162607193,19.35656879286394,142.0,466124041113622.jpg,good,101–150,2021,1,1,0
489699068937953,451,116.46856427192688,39.936933840339066,111.0,489699068937953.jpg,good,101–150,2021,4,9,0
830113334600817,9336,13.823236227035522,41.48612540735027,102.0,830113334600817.jpg,good,101–150,2019,3,1,0
865553884754260,4338,116.6225391626358,23.65176244167124,102.0,865553884754260.jpg,good,101–150,2023,1,25,0
165027312241212,8191,77.69653558731079,12.938884374077304,147.0,165027312241212.jpg,good,101–150,2019,9,29,0
1122862909866368,14148,77.5999653339386,14.685148884554875,113.0,1122862909866368.jpg,good,101–150,2025,5,25,0
117225560388680,9118,9.203163385391235,45.47308765282759,109.0,117225560388680.jpg,good,101–150,2018,1,28,0
1300158034067054,11790,67.00699925422668,24.843065301949835,104.0,1300158034067054.jpg,good,101–150,2022,10,28,0
581724636563645,1439,120.15785157680511,30.259414718625465,127.0,581724636563645.jpg,good,101–150,2018,5,11,0
1712745405988368,952,121.52058005332948,29.86982428169047,120.0,1712745405988368.jpg,good,101–150,2025,4,6,0
221660619322311,3600,104.67631816864014,31.458681505793862,136.0,221660619322311.jpg,good,101–150,2017,4,2,0
1064597561803169,12894,20.52094280719757,43.13341740635013,110.0,1064597561803169.jpg,good,101–150,2024,11,11,0
479941099731440,6181,14.33515727519989,51.74887339576367,110.0,479941099731440.jpg,good,101–150,2021,2,1,0
979727502773410,8248,-75.63356280326843,6.174070316961419,112.0,979727502773410.jpg,good,101–150,2018,3,7,0
928205601246740,11200,98.73142182826996,18.851766975338265,150.0,928205601246740.jpg,good,101–150,2018,11,24,0
978251332742208,9395,10.634368658065796,44.69731236481937,109.0,978251332742208.jpg,good,101–150,2016,9,10,0
947156796115537,2684,18.62070500850677,54.374336553589984,121.0,947156796115537.jpg,good,101–150,2019,11,8,0
349997811525674,10481,99.55408751964568,14.02519523099825,115.0,349997811525674.jpg,good,101–150,2024,3,7,0
4366312283381518,8729,75.89791595935822,17.66461736164233,145.0,4366312283381518.jpg,good,101–150,2016,2,5,0
1567536793746924,11911,34.77129936218262,32.061205157646995,137.0,1567536793746924.jpg,good,101–150,2023,1,27,0
217161253270047,3266,150.79764246940613,-34.56329349930246,120.0,217161253270047.jpg,good,101–150,2020,1,12,0
1111891476992748,1539,114.05105710029602,22.536911709427272,106.0,1111891476992748.jpg,good,101–150,2024,11,10,0
1117000268785592,1451,116.46808683872224,39.94355984540493,114.0,1117000268785592.jpg,good,101–150,2021,4,9,0
818340877132584,14569,20.36893129348755,44.811001750553686,128.0,818340877132584.jpg,good,101–150,2025,2,20,0
638336472004403,10505,18.3753901720047,49.870524640305376,127.0,638336472004403.jpg,good,101–150,2025,2,20,0
492413765173628,1661,120.25357961654665,23.751469815197083,120.0,492413765173628.jpg,good,101–150,2014,10,19,0
995289274599233,11603,59.58254814147949,36.34775317325099,105.0,995289274599233.jpg,good,101–150,2021,9,23,0
1176358039832500,5849,115.04116237163544,35.76058689233189,129.0,1176358039832500.jpg,good,101–150,2022,2,7,0
4643962495619065,9987,34.85163152217865,32.01054142113446,117.0,4643962495619065.jpg,good,101–150,2021,3,22,0
1356635578028041,8318,113.3159762620926,23.121771821721737,119.0,1356635578028041.jpg,good,101–150,2017,5,28,0
3018286858447403,451,116.4684408903122,39.93845158530024,111.0,3018286858447403.jpg,good,101–150,2021,4,9,0
323632892663550,12906,120.33723771572112,22.529915421710456,109.0,323632892663550.jpg,good,101–150,2021,2,9,0
163533312258102,9067,83.30000817775726,17.720594690211414,112.0,163533312258102.jpg,good,101–150,2019,2,24,0
957806038324975,11895,68.78272354602814,38.560587013866666,128.0,957806038324975.jpg,good,101–150,2019,7,25,0
179841878258089,3984,127.3287695646286,36.35214718878238,122.0,179841878258089.jpg,good,101–150,2023,4,7,0
778113229562495,3758,77.47559130191803,13.04724160869354,135.0,778113229562495.jpg,good,101–150,2021,3,26,0
1295295311148344,14214,114.12245213985445,22.57172436343346,107.0,1295295311148344.jpg,good,101–150,2023,12,31,0
506249837087609,10690,-73.04320335388184,-36.77658036537944,106.0,506249837087609.jpg,good,101–150,2018,2,15,0
765113470847005,9111,10.691526532173157,45.40649893877551,102.0,765113470847005.jpg,good,101–150,2016,2,21,0
107966271801326,11791,71.53041064739227,34.00345292607588,150.0,107966271801326.jpg,good,101–150,2021,12,30,0
1659405494260842,11835,30.9684419631958,-29.94622878198588,143.0,1659405494260842.jpg,good,101–150,2019,7,22,0
491917908906952,9407,11.296048164367676,44.74294602931548,114.0,491917908906952.jpg,good,101–150,2017,12,15,0
2867388310144380,1636,120.4113793373108,22.561267123480505,121.0,2867388310144380.jpg,good,101–150,2021,2,9,0
450558787023441,14017,126.75815641880035,36.68774048486144,112.0,450558787023441.jpg,good,101–150,2022,11,20,0
1199433940485661,9987,34.85282778739929,32.01800108624589,117.0,1199433940485661.jpg,good,101–150,2021,3,22,0
132820018797726,11308,75.84545731544495,26.9057537895591,131.0,132820018797726.jpg,good,101–150,2018,12,22,0
217838437476237,382,-76.92367315292358,-12.167585921391492,122.0,217838437476237.jpg,good,101–150,2022,12,7,0
270412881488378,10676,31.863462924957275,41.49730009287228,101.0,270412881488378.jpg,good,101–150,2019,3,11,0
955877433159937,14148,77.59995996952057,14.685138506192146,113.0,955877433159937.jpg,good,101–150,2025,5,25,0
464597241299868,10544,19.041227102279663,49.799508155001206,105.0,464597241299868.jpg,good,101–150,2020,2,7,0
1662377313972825,9118,9.191506505012512,45.46621448532926,109.0,1662377313972825.jpg,good,101–150,2018,1,13,0
4147364185284444,1730,126.63345515727995,37.465372192940464,101.0,4147364185284444.jpg,good,101–150,2015,7,11,0
442412918820636,10481,99.55440938472748,14.021604097403028,115.0,442412918820636.jpg,good,101–150,2024,3,7,0
786166115620902,10560,25.96142292022705,43.853863836235234,117.0,786166115620902.jpg,good,101–150,2019,12,19,0
478292533881232,1390,108.88068616390228,34.28791042145602,143.0,478292533881232.jpg,good,101–150,2022,2,22,0
846243357627752,10505,18.373544812202454,49.86871635545279,127.0,846243357627752.jpg,good,101–150,2025,2,20,0
190370009631243,1529,114.31595742702484,30.58696578551499,140.0,190370009631243.jpg,good,101–150,2018,9,29,0
781287132531984,12602,120.34494638442992,22.5224628954262,121.0,781287132531984.jpg,good,101–150,2021,2,9,0
940965741344249,13050,121.3015079498291,25.040460704011352,105.0,940965741344249.jpg,good,101–150,2025,1,15,0
168232685217600,10090,23.376604914665226,42.64372574089771,114.0,168232685217600.jpg,good,101–150,2019,1,25,0
1618305989032715,10481,99.55302000045776,14.028276274720112,115.0,1618305989032715.jpg,good,101–150,2024,3,7,0
884368609088940,10558,18.266943097114563,43.94667786611075,144.0,884368609088940.jpg,good,101–150,2021,2,6,0
272536251274441,8674,85.14185428619385,25.603769610201127,150.0,272536251274441.jpg,good,101–150,2018,6,23,0
493893275068026,8647,106.84547424316406,-6.153782044208271,115.0,493893275068026.jpg,good,101–150,2019,10,21,0
960150951226757,279,-119.06905710697174,35.353294855198854,121.0,960150951226757.jpg,good,101–150,2020,12,21,0
623594499040957,181,-95.22834956645966,29.772074626473582,128.0,623594499040957.jpg,good,101–150,2019,1,1,0
492670165422092,8502,128.5930609703064,35.90233035078951,139.0,492670165422092.jpg,good,101–150,2016,9,7,0
3076466642635218,9254,20.20704388618469,44.65584420237144,121.0,3076466642635218.jpg,good,101–150,2021,10,17,0
1234190043688845,4117,32.34975814819336,41.63659446146744,112.0,1234190043688845.jpg,good,101–150,2019,3,5,0
3033575023571239,11835,30.967052578926086,-29.946661067129853,143.0,3033575023571239.jpg,good,101–150,2019,7,22,0
1483000148704542,7953,0.0668191909790039,51.48863852058935,103.0,1483000148704542.jpg,good,101–150,2020,11,8,0
414172626547883,9116,10.224682688713074,45.54547768846689,114.0,414172626547883.jpg,good,101–150,2018,2,21,0
177774920866845,1773,128.55135262012482,35.85556574191888,120.0,177774920866845.jpg,good,101–150,2019,2,23,0
792252138392234,11199,98.91973972320557,18.6870961184987,124.0,792252138392234.jpg,good,101–150,2018,11,18,0
1770594910012306,1439,120.14969766139984,30.2654149574832,115.0,1770594910012306.jpg,good,101–150,2024,12,16,0
175337915405555,11452,44.34285879135132,33.317771400430814,133.0,175337915405555.jpg,good,101–150,2023,4,20,0
467328543106990,10505,18.37628602981568,49.87136479550955,127.0,467328543106990.jpg,good,101–150,2025,2,20,0
212306480410662,9336,13.823091387748718,41.484433566358064,102.0,212306480410662.jpg,good,101–150,2019,3,1,0
5915236145209323,4338,116.62515699863434,23.65490232890529,102.0,5915236145209323.jpg,good,101–150,2023,1,25,0
3712697212191671,3303,116.45540535449982,39.948951484008575,141.0,3712697212191671.jpg,good,101–150,2021,4,9,0
281091274834993,11276,77.57384061813354,12.940311672019575,108.0,281091274834993.jpg,good,101–150,2024,1,28,0
1048488642738434,13635,100.2429699897766,16.819725666135312,148.0,1048488642738434.jpg,good,101–150,2022,4,14,0
941287026683808,1670,126.83351039886476,37.56112521775498,121.0,941287026683808.jpg,good,101–150,2017,4,30,0
1095085764976111,7320,-86.83135092258453,33.556260036706576,111.0,1095085764976111.jpg,good,101–150,2024,3,21,0
171134958149834,9467,99.83762383461,19.925651598775914,111.0,171134958149834.jpg,good,101–150,2018,12,3,0
759583711372166,1730,126.63210332393646,37.46543606069086,101.0,759583711372166.jpg,good,101–150,2015,7,11,0
981826560560716,1687,127.0232605934143,37.53030175561305,125.0,981826560560716.jpg,good,101–150,2025,3,11,0
975026003688802,4338,116.63081109523772,23.66061191504245,102.0,975026003688802.jpg,good,101–150,2023,1,25,0
566083807746807,279,-119.06033992767334,35.35854932095357,121.0,566083807746807.jpg,good,101–150,2020,12,21,0
227666402715294,11603,59.58576142787933,36.34605944520023,105.0,227666402715294.jpg,good,101–150,2021,9,23,0
2103753716669102,13047,121.209277510643,25.10230100988987,108.0,2103753716669102.jpg,good,101–150,2024,4,19,0
1571129356928184,3779,53.75065326690674,23.75625703371124,105.0,1571129356928184.jpg,good,101–150,2025,2,23,0
505951591724888,382,-76.92377507686615,-12.167402384550186,122.0,505951591724888.jpg,good,101–150,2022,12,7,0
308263560866869,1364,104.06752645969392,30.677791577197,142.0,308263560866869.jpg,good,101–150,2017,9,24,0
298434818667940,9353,8.046600222587585,45.55978602159627,142.0,298434818667940.jpg,good,101–150,2021,2,19,0
2618528055116475,1529,114.32292580604552,30.596164407252672,140.0,2618528055116475.jpg,good,101–150,2018,9,29,0
1352533765133627,1815,100.56778013706209,14.35053527596932,145.0,1352533765133627.jpg,good,101–150,2019,1,15,0
2937595979819682,13211,37.63121545314789,55.66348363740755,121.0,2937595979819682.jpg,good,101–150,2020,9,25,0
1681158782749215,14558,20.327255129814148,43.88943026701693,144.0,1681158782749215.jpg,good,101–150,2024,11,8,0
614894722958278,11428,77.59421467781067,13.03976318751127,110.0,614894722958278.jpg,good,101–150,2022,1,4,0
308492480645540,452,116.283261179924,39.97758050192536,102.0,308492480645540.jpg,good,101–150,2021,3,25,0
179209641712832,11452,44.34680700302124,33.31737692137888,133.0,179209641712832.jpg,good,101–150,2023,4,20,0
944183141184829,2797,18.407512307167053,49.794871591925926,106.0,944183141184829.jpg,good,101–150,2025,2,23,0
625373950071103,3779,53.760502338409424,23.762757549106865,105.0,625373950071103.jpg,good,101–150,2025,2,23,0
965560479038161,4494,126.90426170825958,37.52007832956855,121.0,965560479038161.jpg,good,101–150,2025,3,7,0
136583715163067,1859,100.50089120864868,13.720838684777874,109.0,136583715163067.jpg,good,101–150,2018,11,12,0
304533497917594,3266,150.79653203487396,-34.56247623962295,120.0,304533497917594.jpg,good,101–150,2020,1,12,0
837414960202975,10560,25.9659343957901,43.85485798909923,117.0,837414960202975.jpg,good,101–150,2019,12,19,0
957572401744009,10756,29.461727142333984,-25.798905921093663,122.0,957572401744009.jpg,good,101–150,2019,7,27,0
475766140885351,1390,108.88161957263948,34.28777302393897,143.0,475766140885351.jpg,good,101–150,2022,2,22,0
3813057538806822,9450,100.18648266792296,19.6886776495723,125.0,3813057538806822.jpg,good,101–150,2019,5,11,0
221411863082474,1450,104.07459139823914,30.62124837802645,150.0,221411863082474.jpg,good,101–150,2017,9,24,0
218401386477889,1836,100.54113507270812,13.653936492245364,115.0,218401386477889.jpg,good,101–150,2018,11,19,0
1194536090967052,8105,21.382194757461548,42.0003490674265,126.0,1194536090967052.jpg,good,101–150,2019,1,16,0
172563234746464,1299,117.13549554347992,31.85607211287042,143.0,172563234746464.jpg,good,101–150,2017,2,20,0
2859710904271164,12622,120.180162191391,22.898948281997207,142.0,2859710904271164.jpg,good,101–150,2021,2,8,0
1063143142513054,1686,126.91096186637878,37.51867850885027,134.0,1063143142513054.jpg,good,101–150,2025,3,7,0
444822747998735,12796,100.03936350345612,13.425797435149631,127.0,444822747998735.jpg,good,101–150,2024,3,22,0
549706846011814,1633,120.30859708786012,22.764023393099507,134.0,549706846011814.jpg,good,101–150,2014,11,29,0
287006679755681,9288,50.5761194229126,26.2123242361844,107.0,287006679755681.jpg,good,101–150,2017,3,9,0
1439843616359980,9467,99.84226405620576,19.92423947390138,111.0,1439843616359980.jpg,good,101–150,2018,12,3,0
197024072243265,12602,120.35409808158876,22.527576640260847,121.0,197024072243265.jpg,good,101–150,2021,2,9,0
572736017029837,8773,29.04243350028992,41.00256097349262,111.0,572736017029837.jpg,good,101–150,2019,12,20,0
255855416919832,9571,79.84602570533752,6.922395602285988,101.0,255855416919832.jpg,good,101–150,2023,1,3,0
1570424049955900,279,-119.04903173446657,35.3601461557918,119.0,1570424049955900.jpg,good,101–150,2021,1,13,0
156800374015435,12515,-90.51488757133484,14.61119056587583,110.0,156800374015435.jpg,good,101–150,2023,4,28,0
318898603583746,5795,115.0285667181015,35.7615576149784,105.0,318898603583746.jpg,good,101–150,2022,1,31,0
296270442091652,2996,4.4506001472473145,50.42114487374008,113.0,296270442091652.jpg,good,101–150,2016,12,29,0
284266883342612,9068,88.3439826965332,22.54149973397857,143.0,284266883342612.jpg,good,101–150,2019,11,3,0
242920667586227,1825,100.12791395187378,15.668406767538087,114.0,242920667586227.jpg,good,101–150,2018,12,5,0
2428268837339735,382,-76.92534685134888,-12.16733421369112,122.0,2428268837339735.jpg,good,101–150,2022,12,7,0
214552854247200,14017,126.74378514289856,36.690601092471184,112.0,214552854247200.jpg,good,101–150,2022,11,20,0
648628261189135,1686,126.90767884254456,37.519380549879074,134.0,648628261189135.jpg,good,101–150,2025,3,7,0
175405964348466,6977,3.1614553928375244,50.95779485322512,112.0,175405964348466.jpg,good,101–150,2018,5,29,0
150262877065696,12436,20.323601961135864,42.65642649032108,112.0,150262877065696.jpg,good,101–150,2021,2,25,0
1123689548464327,5849,115.03158688545228,35.75428343651042,129.0,1123689548464327.jpg,good,101–150,2022,2,7,0
356489272676062,9068,88.33227753639221,22.53426584625926,143.0,356489272676062.jpg,good,101–150,2019,11,3,0
519324852774917,1630,120.21854996681212,23.05488642015212,141.0,519324852774917.jpg,good,101–150,2021,2,8,0
471138200878333,9072,51.24523937702179,35.69433213951699,106.0,471138200878333.jpg,good,101–150,2018,8,20,0
1073794968032564,12459,72.91970372200012,19.12861113905053,147.0,1073794968032564.jpg,good,101–150,2025,7,3,0
759472321429420,9974,55.30869483947754,25.25991599573247,106.0,759472321429420.jpg,good,101–150,2020,1,31,0
792545284735447,3600,104.67239677906036,31.46600729656652,113.0,792545284735447.jpg,good,101–150,2017,4,4,0
274213937789961,3600,104.67255771160126,31.46448819155524,113.0,274213937789961.jpg,good,101–150,2017,4,4,0
960349251800903,2961,34.79076147079468,31.966444225217305,109.0,960349251800903.jpg,good,101–150,2023,2,28,0
271625641327470,8502,128.60093593597412,35.90644521832871,139.0,271625641327470.jpg,good,101–150,2016,9,7,0
734302147246565,1670,126.83662176132202,37.56105717944189,121.0,734302147246565.jpg,good,101–150,2017,4,30,0
547411276644667,8773,29.03690814971924,41.003451619955456,111.0,547411276644667.jpg,good,101–150,2019,12,20,0
1878775582273104,9989,34.79362607002258,32.06966532874253,112.0,1878775582273104.jpg,good,101–150,2017,10,20,0
806424450306158,2807,18.245866298675537,49.798109268622,109.0,806424450306158.jpg,good,101–150,2016,9,27,0
